jd_filename,sector,role_type,category,code,code_label,evidence,required,confidence
Thiess Maintenance Mackay.docx,Coal - Surface,Maintenance Supervisor,EXPERIENCE,E7,Equipment/operational specialism,Extensive post-trade or relevant mobile maintenance experience within a mining environment,required,high
Thiess Maintenance Mackay.docx,Coal - Surface,Maintenance Supervisor,EXPERIENCE,E1,Years of supervisory experience,Previous experience in a supervisory or leadership role,required,high
Thiess Maintenance Mackay.docx,Coal - Surface,Maintenance Supervisor,DISPOSITION,DP2,Strong communicator,Well-developed written and verbal communication skills,required,high
Thiess Maintenance Mackay.docx,Coal - Surface,Maintenance Supervisor,KNOWLEDGE,K9,"Maintenance planning, scheduling, condition monitoring",Proven capability in maintenance planning and condition monitoring,required,high
Thiess Maintenance Mackay.docx,Coal - Surface,Maintenance Supervisor,DISPOSITION,DP12,Decision-making under pressure,The ability to perform effectively in a high-pressure operational environment,required,high
Thiess Maintenance Mackay.docx,Coal - Surface,Maintenance Supervisor,KNOWLEDGE,K1,QLD CMSHA / Mine Safety legislation knowledge,Sound knowledge of relevant mining legislation and compliance requirements,required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D6,Promote and uphold safety culture,"Lead safe, compliant site maintenance by implementing HSE plans, identifying hazards, and ensuring only qualified personnel perform accredited tasks.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D4,Conduct safety leadership activities,"Lead safe, compliant site maintenance by implementing HSE plans, identifying hazards, and ensuring only qualified personnel perform accredited tasks.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D17,Training delivery & competency assurance,"Lead safe, compliant site maintenance by implementing HSE plans, identifying hazards, and ensuring only qualified personnel perform accredited tasks.",not_specified,medium
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D7,Oversee daily operations,"Manage and execute maintenance activities across camp and site buildings, ensuring work meets specifications, quality standards and budget expectations.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D12,"Reporting, budgets and administration","Manage and execute maintenance activities across camp and site buildings, ensuring work meets specifications, quality standards and budget expectations.",not_specified,medium
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D11,Plan and schedule work,"Plan and resource maintenance work effectively, keeping documentation up to date and addressing defects or abnormal plant conditions promptly.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D9,Coordinate resources,"Plan and resource maintenance work effectively, keeping documentation up to date and addressing defects or abnormal plant conditions promptly.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D2,"Coach, mentor, develop team capability","Lead, coach and develop the maintenance crew, fostering a culture aligned with Thiess values and maintaining strong internal and external stakeholder relationships.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D16,Stakeholder engagement & cross-functional collaboration,"Lead, coach and develop the maintenance crew, fostering a culture aligned with Thiess values and maintaining strong internal and external stakeholder relationships.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,EXPERIENCE,E13,Contractor management experience,"Oversee subcontractors, inventory, warranty processes and cost-effective use of resources to achieve zero rework and reliable operational outcomes.",required,medium
Thiess.docx,Coal - Surface,Site Services Supervisor,DUTY,D9,Coordinate resources,"Oversee subcontractors, inventory, warranty processes and cost-effective use of resources to achieve zero rework and reliable operational outcomes.",not_specified,high
Thiess.docx,Coal - Surface,Site Services Supervisor,QUALIFICATIONS,Q9,Trade qualification (with discipline named),A trade qualification or equivalent experience.,required,medium
Thiess.docx,Coal - Surface,Site Services Supervisor,EXPERIENCE,E2,Years of operational/production experience,Substantial experience in infrastructure maintenance within a mining or camp environment.,required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,EXPERIENCE,E1,Years of supervisory experience,Demonstrated leadership experience in a site-based maintenance team.,required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,KNOWLEDGE,K9,"Maintenance planning, scheduling, condition monitoring",Exposure to maintenance planning and scheduling.,required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,QUALIFICATIONS,Q8,RII units (named),"Required Coal Mining competencies (RIIRIS301A, RIICOM301B, RIIOHS301A, RIIRIS402A).",required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,KNOWLEDGE,K1,QLD CMSHA / Mine Safety legislation knowledge,Strong understanding of the Coal Mining Safety and Health Act 1999.,required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DISPOSITION,DP2,Strong communicator,"Excellent communication, problem-solving and stakeholder engagement skills.",required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DISPOSITION,DP6,Problem-solver / analytical,"Excellent communication, problem-solving and stakeholder engagement skills.",required,high
Thiess.docx,Coal - Surface,Site Services Supervisor,DISPOSITION,DP14,Relationship-building / stakeholder management,"Excellent communication, problem-solving and stakeholder engagement skills.",required,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D1,Supervise and lead crews/contractors,Leading and supervising production crews to achieve daily safety and production targets,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D8,Manage production performance & targets,Leading and supervising production crews to achieve daily safety and production targets,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D5,Ensure statutory compliance,Promoting and enforcing the Site Safety Health Management System and statutory requirements,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D6,Promote and uphold safety culture,Promoting and enforcing the Site Safety Health Management System and statutory requirements,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D10,Drive continuous improvement,Driving operational performance and fostering continuous improvement across the workforce,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D4,Conduct safety leadership activities,Facilitating and participating in pre-start meetings and safety briefings,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D2,"Coach, mentor, develop team capability","Coaching, mentoring and developing team members",not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,DUTY,D12,"Reporting, budgets and administration",Monitoring production outcomes and maintaining accurate operational records,not_specified,high
WorkPac.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E2,Years of operational/production experience,Excavator and Dragline experience – minimum 5 years,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E7,Equipment/operational specialism,Excavator and Dragline experience – minimum 5 years,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,QUALIFICATIONS,Q1,Standard 11,Current Standard 11,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,QUALIFICATIONS,Q2,Coal Surface supervisor competencies,"Mining Supervisor competencies (G1, G2, G8, G9)",required,medium
WorkPac.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E1,Years of supervisory experience,Proven leadership experience in an open-cut mining environment,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,EXPERIENCE,E3,Sector experience — Coal Surface,Proven leadership experience in an open-cut mining environment,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP2,Strong communicator,Strong communication skills and demonstrated mentoring capability,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP9,Coaching/mentoring orientation,Strong communication skills and demonstrated mentoring capability,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP11,Adaptability / flexibility,Ability to adapt to change with a solutions-focused approach,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,KNOWLEDGE,K5,Operational systems / software knowledge,Competent in Microsoft Office Suite,required,high
WorkPac.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP1,Safety-focused,Demonstrated commitment to safety with a record of positive outcomes,required,high
YanCoal.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP2,Strong communicator,"Sound communication, analytical and problem solving skills.",required,high
YanCoal.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP6,Problem-solver / analytical,"Sound communication, analytical and problem solving skills.",required,high
YanCoal.docx,Coal - Surface,Production Supervisor,KNOWLEDGE,K5,Operational systems / software knowledge,Basic computer literacy.,required,medium
YanCoal.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP15,Self-management / independent work,Ability to self-manage and prioritise work load.,required,high
YanCoal.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP13,Time management & prioritisation,Ability to self-manage and prioritise work load.,required,high
YanCoal.docx,Coal - Surface,Production Supervisor,DUTY,D4,Conduct safety leadership activities,Skilled in hazard identification and responsive to safety issues.,not_specified,high
YanCoal.docx,Coal - Surface,Production Supervisor,KNOWLEDGE,K1,QLD CMSHA / Mine Safety legislation knowledge,Thorough understanding of individual responsibilities in relation to the Coal Mining Safety & Health Act and associated regulations.,required,high
YanCoal.docx,Coal - Surface,Production Supervisor,KNOWLEDGE,K6,Risk management methodology,"Sound understanding of risk awareness, hazard identification and a strong commitment to safety performance.",required,high
YanCoal.docx,Coal - Surface,Production Supervisor,DISPOSITION,DP1,Safety-focused,"Sound understanding of risk awareness, hazard identification and a strong commitment to safety performance.",required,high
